Zonal_Dir,LON,Merdian_Dir,LAT,P2021_2050,Stat_Sig_50,P2041_2070,Stat_Sig_70,P2070_2099,Stat_Sig_99
1,0,1,-88.5,-99.999,2,-99.999,2,-99.999,2
1,0,2,-87,6.653,1,12.165,3,15.774,1
1,0,3,-85.5,5.793,1,11.111,3,15.295,1
1,0,4,-84,5.52,1,10.443,1,14.592,3
1,0,5,-82.5,6.259,1,10.861,1,14.686,3
1,0,6,-81,5.408,1,10.864,1,13.533,3
1,0,7,-79.5,3.779,1,8.77,1,11.831,1
1,0,8,-78,3.513,1,7.48,1,11.969,1
1,0,9,-76.5,4.367,1,7.351,1,11.705,1
1,0,10,-75,3.778,1,6.039,1,10.369,3
1,0,11,-73.5,4.625,1,5.96,1,11.624,1
1,0,12,-72,5.468,1,6.332,1,13.91,1
1,0,13,-70.5,5.051,1,5.882,1,14.656,3
1,0,14,-69,3.522,1,4.433,1,14.243,3
1,0,15,-67.5,3.146,1,3.825,1,16.174,3
1,0,16,-66,3.451,1,5.085,1,17.613,3
1,0,17,-64.5,3.796,1,5.312,1,16.364,3
1,0,18,-63,3.714,1,4.742,1,14.402,3
1,0,19,-61.5,3.659,1,4.797,1,12.932,3
1,0,20,-60,3.444,1,5.258,3,11.383,3
1,0,21,-58.5,2.742,1,4.743,1,9.595,3
1,0,22,-57,2.252,1,4.351,1,8.674,3
1,0,23,-55.5,1.649,1,3.678,3,8.042,3
1,0,24,-54,0.92,1,3.03,1,7.487,3
1,0,25,-52.5,0.806,1,3.4,3,8.085,1
1,0,26,-51,0.382,1,3.387,1,8.107,3
1,0,27,-49.5,0.619,1,3.342,1,7.939,3
1,0,28,-48,0.804,1,3.011,1,7.959,3
1,0,29,-46.5,1.047,1,3.097,1,8.356,3
1,0,30,-45,1.162,1,2.911,1,8.409,1
1,0,31,-43.5,1.113,1,2.561,1,8.231,3
1,0,32,-42,1.064,1,2.498,1,8.811,3
1,0,33,-40.5,0.716,1,1.423,1,9.075,1
1,0,34,-39,-0.058,1,-0.113,1,8.828,1
1,0,35,-37.5,-0.421,1,-1.934,1,6.775,1
1,0,36,-36,-1.444,1,-3.661,1,6.191,1
1,0,37,-34.5,-2.217,1,-5.309,1,6.15,1
1,0,38,-33,-3.271,1,-7.396,1,4.997,1
1,0,39,-31.5,-4.703,1,-9.715,1,3.771,1
1,0,40,-30,-5.377,1,-10.783,1,3.941,1
1,0,41,-28.5,-5.602,1,-10.494,1,3.73,1
1,0,42,-27,-4.259,1,-7.062,1,4.114,1
1,0,43,-25.5,-4.338,1,-5.648,1,3.521,1
1,0,44,-24,-5.351,1,-6.033,1,0.319,1
1,0,45,-22.5,-5.115,1,-5.548,1,-0.846,1
1,0,46,-21,-4.999,1,-3.088,1,-1.425,1
1,0,47,-19.5,-3.958,1,-1.115,1,-0.658,1
1,0,48,-18,-2.118,1,1.029,1,1.229,1
1,0,49,-16.5,-2.294,1,-0.081,1,0.782,1
1,0,50,-15,-4.166,1,-2.719,1,-0.288,1
1,0,51,-13.5,-3.316,1,-1.492,1,-0.34,1
1,0,52,-12,0.568,1,3.704,1,3.739,1
1,0,53,-10.5,5.283,1,5.031,1,9.264,3
1,0,54,-9,4.57,1,2.992,1,10.973,1
1,0,55,-7.5,6.574,1,2.979,1,13.556,1
1,0,56,-6,7.39,1,2.684,1,12.176,3
1,0,57,-4.5,6.838,1,2.289,2,9.569,3
1,0,58,-3,3.942,1,1.863,3,6.532,3
1,0,59,-1.5,1.465,1,-0.136,2,4.613,1
1,0,60,0,0.438,1,-2.446,1,4.83,1
1,0,61,1.5,1.864,1,-1.457,1,6.862,1
1,0,62,3,2.303,1,-0.786,1,9.871,1
1,0,63,4.5,2.818,1,-0.712,1,12.473,1
1,0,64,6,2.889,1,1.351,1,12.583,3
1,0,65,7.5,4.635,1,4.149,1,14.631,3
1,0,66,9,5.66,1,5.755,1,16.239,3
1,0,67,10.5,7.378,1,7.556,1,18.851,3
1,0,68,12,12.759,1,11.327,1,23.383,3
1,0,69,13.5,18.636,1,17.891,1,28.451,3
1,0,70,15,23.675,1,26.691,1,37.146,3
1,0,71,16.5,27.717,1,27.646,1,34.796,3
1,0,72,18,27.914,1,33.357,1,42.366,1
1,0,73,19.5,27.959,1,29.513,1,41.161,1
1,0,74,21,17.922,1,17.569,1,30.965,1
1,0,75,22.5,6.913,1,1.584,1,22.392,1
1,0,76,24,-4.283,1,-3.759,1,20.329,1
1,0,77,25.5,-1.173,1,-2.081,1,21.876,1
1,0,78,27,-0.42,1,-3.201,1,13.541,1
1,0,79,28.5,1.891,1,3.398,1,16.583,1
1,0,80,30,0.009,1,7.209,1,11.107,1
1,0,81,31.5,-1.828,1,-3.11,1,6.082,1
1,0,82,33,0.466,1,-4.639,1,6.815,1
1,0,83,34.5,-1.01,1,-5.333,1,4.652,1
1,0,84,36,-5.936,1,-5.934,1,1.623,1
1,0,85,37.5,-6.52,1,-2.333,1,2.946,1
1,0,86,39,-2.575,1,0.895,1,7.434,1
1,0,87,40.5,-2.385,1,2.104,1,7.723,1
1,0,88,42,-1.572,1,0.682,1,5.827,1
1,0,89,43.5,-2.003,1,1.235,1,3.931,1
1,0,90,45,-3.061,1,1.254,1,2.308,1
1,0,91,46.5,-2.387,1,2.937,1,1.859,1
1,0,92,48,-1.407,1,3.558,1,2.837,1
1,0,93,49.5,-0.325,1,4.399,1,3.967,1
1,0,94,51,0.854,1,5.257,1,5.273,1
1,0,95,52.5,2.939,1,6.691,1,7.855,1
1,0,96,54,4.208,1,9.267,1,9.351,1
1,0,97,55.5,3.236,1,9.534,1,8.718,1
1,0,98,57,1.933,1,8.077,1,7.272,1
1,0,99,58.5,1.217,1,7.383,1,5.969,1
1,0,100,60,0.734,1,6.544,1,4.19,2
1,0,101,61.5,1.956,1,7.313,1,4.078,3
1,0,102,63,2.663,1,7.727,1,4.45,1
1,0,103,64.5,2.631,1,8.563,1,5.648,1
1,0,104,66,3.591,1,10.472,1,7.675,1
1,0,105,67.5,5.436,1,14.314,1,11.062,1
1,0,106,69,7.115,1,17.659,3,13.879,3
1,0,107,70.5,6.255,1,17.192,3,13.526,3
1,0,108,72,5.488,1,16.391,1,13.722,3
1,0,109,73.5,5.42,1,14.031,1,12.008,3
1,0,110,75,6.318,1,13.548,1,13.072,3
1,0,111,76.5,8.101,1,15.343,1,16.092,3
1,0,112,78,9.982,1,18.796,1,20.802,1
1,0,113,79.5,13.921,1,25.033,1,28.176,1
1,0,114,81,12.962,1,23.046,1,23.796,1
1,0,115,82.5,15.464,3,22.932,3,21.445,3
1,0,116,84,17.322,1,24.605,3,25.124,3
1,0,117,85.5,18.782,3,25.731,3,27.254,3
1,0,118,87,19.781,3,26.84,3,29.088,3
1,0,119,88.5,-99.999,2,-99.999,2,-99.999,2
2,1.5,1,-88.5,-99.999,2,-99.999,2,-99.999,2
2,1.5,2,-87,10.452,1,14.692,1,15.474,1
2,1.5,3,-85.5,8.766,1,12.987,1,14.78,1
2,1.5,4,-84,8.255,1,12.049,1,13.833,1
2,1.5,5,-82.5,8.243,1,12.042,1,13.048,1
2,1.5,6,-81,7.298,1,12.132,1,11.539,1
2,1.5,7,-79.5,5.643,1,9.901,1,9.643,1
2,1.5,8,-78,6.226,1,8.435,1,9.883,1
2,1.5,9,-76.5,6.985,1,7.628,1,9.548,1
2,1.5,10,-75,5.986,1,6.159,1,7.684,1
2,1.5,11,-73.5,6.153,1,5.807,1,9.996,1
2,1.5,12,-72,7.562,1,6.199,1,11.983,1
2,1.5,13,-70.5,7.826,1,6.599,1,13.033,1
2,1.5,14,-69,6.248,1,5.305,1,12.835,1
2,1.5,15,-67.5,6.242,1,5.475,1,14.955,1
2,1.5,16,-66,6.373,1,6.611,1,16.269,1
2,1.5,17,-64.5,6.689,1,6.621,1,15.039,1
2,1.5,18,-63,6.771,1,5.789,1,12.736,1
2,1.5,19,-61.5,7.203,1,5.874,1,11.165,1
2,1.5,20,-60,6.995,1,6.425,3,9.67,1
2,1.5,21,-58.5,6.11,1,5.874,1,7.775,1
2,1.5,22,-57,5.743,1,5.766,1,7.174,1
2,1.5,23,-55.5,5.147,1,5.047,3,6.904,1
2,1.5,24,-54,4.454,1,4.423,1,6.544,1
2,1.5,25,-52.5,4.376,1,4.765,1,6.986,1
2,1.5,26,-51,4.031,1,4.472,1,6.943,1
2,1.5,27,-49.5,3.856,1,4.171,1,6.881,1
2,1.5,28,-48,3.672,1,3.435,1,6.375,1
2,1.5,29,-46.5,3.629,1,3.09,1,5.833,1
2,1.5,30,-45,3.758,1,2.99,1,5.185,1
2,1.5,31,-43.5,3.646,1,2.774,1,5.152,1
2,1.5,32,-42,3.298,1,2.187,1,5.402,1
2,1.5,33,-40.5,2.185,1,0.13,1,5.045,1
2,1.5,34,-39,0.892,1,-2.627,1,4.381,1
2,1.5,35,-37.5,0.396,1,-5.06,1,1.976,1
2,1.5,36,-36,-0.826,1,-7.311,1,1.313,1
2,1.5,37,-34.5,-1.734,1,-8.899,1,1.711,1
2,1.5,38,-33,-3.678,1,-11.338,1,0.139,1
2,1.5,39,-31.5,-5.367,1,-14.301,1,-1.419,1
2,1.5,40,-30,-5.62,1,-14.086,1,-0.947,1
2,1.5,41,-28.5,-5.12,1,-12.257,1,-0.913,1
2,1.5,42,-27,-2.793,1,-8.385,1,-0.071,1
2,1.5,43,-25.5,-2.469,1,-6.519,1,-1.279,1
2,1.5,44,-24,-2.73,1,-7.015,1,-4.52,1
2,1.5,45,-22.5,-2.655,1,-5.81,1,-5.468,1
2,1.5,46,-21,-2.606,1,-4.011,1,-5.961,1
2,1.5,47,-19.5,-1.956,1,-2.035,1,-4.72,1
2,1.5,48,-18,-1.298,1,-1.526,1,-3.603,1
2,1.5,49,-16.5,-1.345,1,-2.411,1,-4.135,1
2,1.5,50,-15,-1.794,1,-5.047,1,-6.916,1
2,1.5,51,-13.5,-2.281,1,-6.344,1,-7.797,1
2,1.5,52,-12,0.43,1,-1.431,1,-3.67,1
2,1.5,53,-10.5,2.971,1,-0.932,1,1.851,1
2,1.5,54,-9,3.379,1,-1.802,1,4.132,1
2,1.5,55,-7.5,5.26,1,-0.607,1,7.286,1
2,1.5,56,-6,6.502,1,-1.504,1,5.775,1
2,1.5,57,-4.5,6.814,1,-1.831,1,4.158,1
2,1.5,58,-3,5.411,1,-1.861,1,1.129,1
2,1.5,59,-1.5,2.189,1,-3.868,1,-0.909,1
2,1.5,60,0,0.689,1,-5.662,1,-1.466,1
2,1.5,61,1.5,1.579,1,-4.401,1,1.188,1
2,1.5,62,3,3.338,1,-2.494,1,6.798,1
2,1.5,63,4.5,4.679,1,-0.959,1,9.802,1
2,1.5,64,6,6.757,1,1.981,1,12.661,1
2,1.5,65,7.5,8.74,1,5.184,1,14.807,1
2,1.5,66,9,9.863,1,7.066,1,15.709,1
2,1.5,67,10.5,12.565,1,9.532,1,18.954,1
2,1.5,68,12,17.651,1,13.706,1,23.528,1
2,1.5,69,13.5,23.615,1,20.418,1,29.128,1
2,1.5,70,15,29.882,1,31.565,1,39.855,1
2,1.5,71,16.5,33.505,1,34.972,1,43.68,1
2,1.5,72,18,37.425,1,38.801,1,45.094,1
2,1.5,73,19.5,33.812,1,30.978,1,40.478,1
2,1.5,74,21,23.476,1,24.201,1,30.347,1
2,1.5,75,22.5,4.674,1,5.013,1,11.555,1
2,1.5,76,24,-1.816,1,3.519,1,3.848,1
2,1.5,77,25.5,-0.981,1,5.275,1,7.341,1
2,1.5,78,27,1.177,1,3.127,1,16.638,1
2,1.5,79,28.5,1.538,1,2.626,1,6.421,1
2,1.5,80,30,-0.169,1,0.047,1,-0.748,1
2,1.5,81,31.5,0.576,1,-4.192,1,-1.21,1
2,1.5,82,33,-0.987,1,-7.953,1,-3.773,1
2,1.5,83,34.5,-3.516,1,-9.233,1,-6.035,1
2,1.5,84,36,-8.967,1,-10.348,1,-9.888,1
2,1.5,85,37.5,-10.006,1,-5.986,1,-9.444,1
2,1.5,86,39,-7.254,1,-3.044,1,-4.197,1
2,1.5,87,40.5,-4.871,1,-0.63,1,-0.643,1
2,1.5,88,42,-3.109,1,-1.637,1,-0.497,1
2,1.5,89,43.5,-2.401,1,-1.617,1,-2.274,1
2,1.5,90,45,-3.01,1,-1.047,1,-3.639,1
2,1.5,91,46.5,-3.478,1,-0.376,1,-3.202,1
2,1.5,92,48,-1.349,1,1.491,1,-0.601,1
2,1.5,93,49.5,0.507,1,3.244,1,1.029,1
2,1.5,94,51,1.736,1,4.729,1,2.086,1
2,1.5,95,52.5,2.88,1,6.55,1,4.455,1
2,1.5,96,54,4.686,1,9.391,1,6.797,1
2,1.5,97,55.5,4.317,1,9.746,1,6.749,1
2,1.5,98,57,3.51,1,9.068,1,5.637,1
2,1.5,99,58.5,3.879,1,8.618,1,5.004,1
2,1.5,100,60,3.835,1,7.768,1,3.747,1
2,1.5,101,61.5,4.306,1,7.661,1,2.655,1
2,1.5,102,63,3.85,1,6.811,1,1.535,1
2,1.5,103,64.5,3.015,1,6.424,1,1.298,1
2,1.5,104,66,2.677,1,6.331,1,1.209,1
2,1.5,105,67.5,3.518,1,8.815,1,3.054,1
2,1.5,106,69,5.261,1,12.954,3,7.162,3
2,1.5,107,70.5,5.813,3,14.641,3,9.308,3
2,1.5,108,72,5.766,1,15.052,3,11.106,3
2,1.5,109,73.5,5.054,1,13.039,3,10.258,3
2,1.5,110,75,6.181,1,11.971,1,10.796,3
2,1.5,111,76.5,8.464,1,12.648,1,12.287,1
2,1.5,112,78,10.183,1,15.841,1,16.715,3
2,1.5,113,79.5,13.526,3,22.277,1,24.292,1
2,1.5,114,81,13.349,1,21.974,1,22.435,1
2,1.5,115,82.5,16.388,3,22.891,3,21.777,3
2,1.5,116,84,18.412,3,25.052,3,25.772,3
2,1.5,117,85.5,20.087,3,26.582,3,28.045,3
2,1.5,118,87,20.283,3,27.217,3,29.431,3
2,1.5,119,88.5,-99.999,2,-99.999,2,-99.999,2
3,3,1,-88.5,-99.999,2,-99.999,2,-99.999,2
3,3,2,-87,10.393,1,14.749,1,15.417,1
3,3,3,-85.5,8.72,1,12.937,1,14.556,1
3,3,4,-84,8.292,1,11.997,1,13.773,1
3,3,5,-82.5,8.253,1,11.942,1,12.853,1
3,3,6,-81,7.378,1,12.095,1,11.423,1
3,3,7,-79.5,5.764,1,9.864,1,9.476,1
3,3,8,-78,6.246,1,8.311,1,9.676,1
3,3,9,-76.5,6.804,1,7.398,1,9.313,1
3,3,10,-75,5.607,1,5.787,1,7.075,1
3,3,11,-73.5,6.053,1,6.195,1,9.885,1
3,3,12,-72,7.126,1,6.138,1,11.454,1
3,3,13,-70.5,7.43,1,6.368,1,12.671,1
3,3,14,-69,5.974,1,4.948,1,12.51,1
3,3,15,-67.5,5.757,1,5.143,1,14.399,1
3,3,16,-66,6.09,1,6.39,1,16.033,1
3,3,17,-64.5,6.496,1,6.484,1,15.026,1
3,3,18,-63,6.602,1,5.605,1,12.643,1
3,3,19,-61.5,7.372,1,6.065,1,11.246,1
3,3,20,-60,7.14,1,6.78,3,9.892,1
3,3,21,-58.5,6.153,1,6.092,1,7.895,3
3,3,22,-57,5.739,1,5.743,1,7.155,1
3,3,23,-55.5,5.12,1,4.862,3,6.928,1
3,3,24,-54,4.565,1,4.494,1,6.77,1
3,3,25,-52.5,4.533,1,4.948,1,7.001,1
3,3,26,-51,4.229,1,4.639,1,6.976,1
3,3,27,-49.5,3.876,1,4.257,1,6.917,1
3,3,28,-48,3.803,1,3.476,1,6.209,1
3,3,29,-46.5,3.719,1,3.039,1,5.599,1
3,3,30,-45,3.701,1,3.048,1,5.221,1
3,3,31,-43.5,3.628,1,2.929,1,5.546,1
3,3,32,-42,3.158,1,1.838,1,5.506,1
3,3,33,-40.5,1.848,1,-0.554,1,4.805,1
3,3,34,-39,0.897,1,-3.224,1,4.076,1
3,3,35,-37.5,0.456,1,-5.503,1,2.564,1
3,3,36,-36,-0.545,1,-7.506,1,1.925,1
3,3,37,-34.5,-2.096,1,-9.025,1,2.311,1
3,3,38,-33,-3.764,1,-11.307,1,1.457,1
3,3,39,-31.5,-4.929,1,-14.147,1,-0.578,1
3,3,40,-30,-4.678,1,-13.186,1,-0.368,1
3,3,41,-28.5,-4.198,1,-12.047,1,-0.363,1
3,3,42,-27,-2.01,1,-8.822,1,-0.769,1
3,3,43,-25.5,-1.99,1,-7.136,1,-2.85,1
3,3,44,-24,-1.727,1,-6.547,1,-5.08,1
3,3,45,-22.5,-1.716,1,-4.872,1,-5.074,1
3,3,46,-21,-1.821,1,-3.386,1,-5.502,1
3,3,47,-19.5,-1.586,1,-1.556,1,-4.054,1
3,3,48,-18,-2.198,1,-2.392,1,-3.439,1
3,3,49,-16.5,-1.662,1,-2.63,1,-4.088,1
3,3,50,-15,-1.172,1,-3.998,1,-7.612,1
3,3,51,-13.5,-2.769,1,-5.455,1,-8.497,1
3,3,52,-12,0.342,1,-0.757,1,-4.187,1
3,3,53,-10.5,3.198,1,-1.026,1,0.902,1
3,3,54,-9,3.152,1,-1.292,1,4.343,1
3,3,55,-7.5,5.239,1,0.128,1,8.111,1
3,3,56,-6,6.782,1,-1.68,1,6.122,1
3,3,57,-4.5,6.364,1,-2.875,1,4.36,1
3,3,58,-3,3.847,1,-3.889,1,0.597,1
3,3,59,-1.5,1.121,1,-5.053,1,-1.355,1
3,3,60,0,-0.037,1,-5.742,1,-1.69,1
3,3,61,1.5,0.141,1,-4.519,1,0.927,1
3,3,62,3,2.464,1,-2.529,1,6.281,1
3,3,63,4.5,4.806,1,0.025,1,9.726,1
3,3,64,6,6.758,1,2.332,1,12.557,1
3,3,65,7.5,8.729,1,5.324,1,13.92,1
3,3,66,9,10.858,1,7.92,1,16.87,1
3,3,67,10.5,13.934,1,10.559,1,20.087,3
3,3,68,12,18.302,1,14.76,1,24.85,1
3,3,69,13.5,23.21,1,20.478,1,30.439,1
3,3,70,15,30.059,1,32.699,1,40.896,1
3,3,71,16.5,34.34,1,37.452,1,48.122,1
3,3,72,18,39.853,1,39.507,1,48.045,1
3,3,73,19.5,35.888,1,30.645,1,41.582,1
3,3,74,21,24.256,1,24.457,1,27.745,1
3,3,75,22.5,5.209,1,5.991,1,10.097,1
3,3,76,24,-0.404,1,4.771,1,3.044,1
3,3,77,25.5,-5.057,1,2.708,1,2.034,1
3,3,78,27,-1.289,1,2.813,1,12.681,1
3,3,79,28.5,1.881,1,1.847,1,4.51,1
3,3,80,30,2.994,1,-1.259,1,-0.939,1
3,3,81,31.5,3.191,1,-3.886,1,-1.627,1
3,3,82,33,0.285,1,-7.881,1,-4.668,1
3,3,83,34.5,-2.004,1,-8.505,1,-6.444,1
3,3,84,36,-8.248,1,-10.209,1,-11.033,1
3,3,85,37.5,-10.503,1,-6.395,1,-11.868,1
3,3,86,39,-8.245,1,-3.516,1,-7.438,1
3,3,87,40.5,-6.369,1,-0.787,1,-4.335,1
3,3,88,42,-4.162,1,0.826,1,-1.083,1
3,3,89,43.5,-2.874,1,-0.388,1,-1.968,1
3,3,90,45,-1.898,1,-0.497,1,-2.389,1
3,3,91,46.5,-2.416,1,-0.473,1,-2.128,1
3,3,92,48,-0.616,1,1.491,1,0.401,1
3,3,93,49.5,0.646,1,3.048,1,1.712,1
3,3,94,51,2.083,1,5.241,1,3.122,1
3,3,95,52.5,3.442,1,8.447,1,5.586,1
3,3,96,54,4.601,1,10.076,1,6.672,1
3,3,97,55.5,5.183,1,10.793,1,7.138,1
3,3,98,57,4.893,1,10.481,1,6.662,1
3,3,99,58.5,5.467,1,10.398,1,6.631,1
3,3,100,60,5.821,1,10.395,1,6.37,1
3,3,101,61.5,5.643,1,9.661,1,4.762,1
3,3,102,63,4.817,1,8.132,1,2.644,1
3,3,103,64.5,3.744,1,7.289,1,1.966,1
3,3,104,66,3.014,1,6.759,1,2.005,1
3,3,105,67.5,3.225,1,8.262,3,3.553,1
3,3,106,69,4.97,1,12.378,3,6.824,3
3,3,107,70.5,6.297,3,14.908,3,9.792,3
3,3,108,72,6.462,1,15.732,3,11.917,3
3,3,109,73.5,5.081,1,14.071,3,11.431,3
3,3,110,75,5.783,2,12.324,1,11.161,3
3,3,111,76.5,7.358,1,11.376,1,10.391,2
3,3,112,78,8.923,1,13.737,1,13.905,2
3,3,113,79.5,11.585,1,19.211,1,20.875,1
3,3,114,81,12.363,1,20.357,1,21.294,1
3,3,115,82.5,16.051,3,22.379,3,21.951,3
3,3,116,84,18.441,3,24.967,3,26.054,3
3,3,117,85.5,20.21,3,26.643,3,28.48,3
3,3,118,87,20.532,3,27.437,3,29.767,3
3,3,119,88.5,-99.999,2,-99.999,2,-99.999,2
4,4.5,1,-88.5,-99.999,2,-99.999,2,-99.999,2
4,4.5,2,-87,10.339,1,14.837,1,15.405,1
4,4.5,3,-85.5,8.714,1,12.885,1,14.416,1
4,4.5,4,-84,8.309,1,11.974,1,13.765,1
4,4.5,5,-82.5,8.288,1,11.892,1,12.992,1
4,4.5,6,-81,7.288,1,11.912,1,11.411,1
4,4.5,7,-79.5,5.806,1,9.797,1,9.474,1
4,4.5,8,-78,6.222,1,8.269,1,9.548,1
4,4.5,9,-76.5,6.786,1,7.611,1,9.229,1
4,4.5,10,-75,5.683,1,5.857,1,7.07,1
4,4.5,11,-73.5,5.692,1,6.246,1,9.682,1
4,4.5,12,-72,6.379,1,5.799,1,10.843,1
4,4.5,13,-70.5,6.85,1,5.827,1,12.033,1
4,4.5,14,-69,5.708,1,4.508,1,12.024,1
4,4.5,15,-67.5,5.524,1,4.849,1,13.806,1
4,4.5,16,-66,5.933,1,6.146,1,15.722,1
4,4.5,17,-64.5,6.362,1,6.293,1,14.911,1
4,4.5,18,-63,6.735,1,5.509,1,12.522,1
4,4.5,19,-61.5,7.598,1,6.219,1,11.217,1
4,4.5,20,-60,7.255,1,6.957,3,9.964,1
4,4.5,21,-58.5,6.231,1,6.252,3,8.036,3
4,4.5,22,-57,5.656,1,5.685,1,7.14,1
4,4.5,23,-55.5,5.018,1,4.695,1,6.892,1
4,4.5,24,-54,4.556,1,4.48,1,6.781,1
4,4.5,25,-52.5,4.652,1,4.957,3,6.973,1
4,4.5,26,-51,4.284,1,4.615,1,6.897,1
4,4.5,27,-49.5,3.843,1,4.036,1,6.638,1
4,4.5,28,-48,3.905,1,3.322,1,5.926,1
4,4.5,29,-46.5,3.939,1,3.034,1,5.54,1
4,4.5,30,-45,3.85,1,3.213,1,5.49,1
4,4.5,31,-43.5,3.611,1,2.861,1,5.655,1
4,4.5,32,-42,2.864,1,1.315,1,5.337,1
4,4.5,33,-40.5,1.907,1,-0.815,1,4.96,1
4,4.5,34,-39,0.963,1,-3.247,1,4.354,1
4,4.5,35,-37.5,0.644,1,-5.374,1,3.721,1
4,4.5,36,-36,0.28,1,-6.62,1,3.363,1
4,4.5,37,-34.5,-1.741,1,-8.397,1,3.353,1
4,4.5,38,-33,-3.296,1,-10.982,1,2.44,1
4,4.5,39,-31.5,-3.831,1,-13.28,1,0.081,1
4,4.5,40,-30,-3.561,1,-12.104,1,-0.502,1
4,4.5,41,-28.5,-3.212,1,-11.644,1,-1.381,1
4,4.5,42,-27,-1.159,1,-9.254,1,-2.562,1
4,4.5,43,-25.5,-1.246,1,-7.2,1,-3.902,1
4,4.5,44,-24,-1.448,1,-5.729,1,-4.842,1
4,4.5,45,-22.5,-2.446,1,-4.366,1,-4.761,1
4,4.5,46,-21,-2.252,1,-3.079,1,-5.233,1
4,4.5,47,-19.5,-1.836,1,-1.626,1,-4.417,1
4,4.5,48,-18,-2.219,1,-2.337,1,-4.181,1
4,4.5,49,-16.5,-1.751,1,-2.281,1,-5.163,1
4,4.5,50,-15,-1.959,1,-3.244,1,-9.358,1
4,4.5,51,-13.5,-1.911,1,-3.199,1,-8.833,1
4,4.5,52,-12,0.682,1,0.698,1,-3.589,1
4,4.5,53,-10.5,3.586,1,-0.895,1,0.21,1
4,4.5,54,-9,2.998,1,-0.784,1,3.948,1
4,4.5,55,-7.5,4.456,1,-0.318,1,7.191,1
4,4.5,56,-6,6.161,1,-2.277,1,5.212,1
4,4.5,57,-4.5,5.156,1,-4.218,1,3.106,1
4,4.5,58,-3,1.841,1,-5.52,1,-0.91,1
4,4.5,59,-1.5,0.361,1,-4.933,1,-1.879,1
4,4.5,60,0,0.12,1,-4.9,1,-0.657,1
4,4.5,61,1.5,-0.298,1,-4.003,1,1.088,1
4,4.5,62,3,2.251,1,-1.712,1,6.076,1
4,4.5,63,4.5,4.335,1,0.824,1,9.536,1
4,4.5,64,6,5.34,1,1.929,1,11.232,1
4,4.5,65,7.5,8.296,1,5.256,1,13.733,1
4,4.5,66,9,11.875,1,8.095,1,17.126,3
4,4.5,67,10.5,15.558,1,11.481,1,20.923,3
4,4.5,68,12,19.422,1,15.438,1,25.966,1
4,4.5,69,13.5,24.012,1,20.453,1,32.052,1
4,4.5,70,15,30.826,1,32.626,1,42.797,1
4,4.5,71,16.5,36.355,1,38.028,1,49.313,1
4,4.5,72,18,42.88,1,40.511,1,52.275,1
4,4.5,73,19.5,38.831,1,36.519,1,42.371,1
4,4.5,74,21,24.764,1,27.562,1,25.754,1
4,4.5,75,22.5,10.188,1,13.672,1,12.915,1
4,4.5,76,24,6.351,1,12.571,1,5.182,1
4,4.5,77,25.5,-4.753,1,4.031,1,1.129,1
4,4.5,78,27,-1.116,1,4.023,1,7.751,1
4,4.5,79,28.5,2.086,1,1.497,1,4.431,1
4,4.5,80,30,5.073,1,-1.219,1,-1,1
4,4.5,81,31.5,3.917,1,-2.585,1,-2.948,1
4,4.5,82,33,1.266,1,-8.058,1,-3.562,1
4,4.5,83,34.5,-1.84,1,-7.917,1,-5.912,1
4,4.5,84,36,-7.87,1,-9.95,1,-11.863,1
4,4.5,85,37.5,-10.451,1,-6.497,1,-13.025,1
4,4.5,86,39,-7.479,1,-3.091,1,-9.229,1
4,4.5,87,40.5,-5.996,1,0.232,1,-6.196,1
4,4.5,88,42,-4.175,1,3.098,1,-2.35,1
4,4.5,89,43.5,-2.373,1,2.007,1,-1.478,1
4,4.5,90,45,-0.317,1,0.769,1,-0.41,1
4,4.5,91,46.5,-0.186,1,1.013,1,0.41,1
4,4.5,92,48,-0.209,1,1.405,1,1.136,1
4,4.5,93,49.5,-0.244,1,1.98,1,1.29,1
4,4.5,94,51,2.224,1,4.842,1,3.595,1
4,4.5,95,52.5,4.017,1,8.223,1,5.947,1
4,4.5,96,54,4.718,1,9.998,1,6.548,1
4,4.5,97,55.5,5.578,1,11.124,1,7.217,1
4,4.5,98,57,5.518,1,11.21,1,7.351,1
4,4.5,99,58.5,5.987,1,10.949,1,7.684,1
4,4.5,100,60,6.537,1,10.975,1,7.694,1
4,4.5,101,61.5,6.498,1,10.446,1,6.126,1
4,4.5,102,63,5.599,1,9.051,1,3.448,1
4,4.5,103,64.5,4.468,1,7.895,1,2.173,1
4,4.5,104,66,3.805,1,7.415,1,2.521,1
4,4.5,105,67.5,3.455,1,8.202,1,3.804,1
4,4.5,106,69,5.067,1,12.159,3,6.618,3
4,4.5,107,70.5,6.808,3,14.879,3,9.801,3
4,4.5,108,72,7.205,1,16.024,3,11.951,3
4,4.5,109,73.5,5.851,1,15.616,3,12.792,3
4,4.5,110,75,6.392,2,13.58,1,12.488,3
4,4.5,111,76.5,7.168,1,11.366,2,9.893,2
4,4.5,112,78,8.768,1,12.945,1,12.516,2
4,4.5,113,79.5,10.217,1,16.802,1,18.366,1
4,4.5,114,81,11.824,1,19.26,1,20.742,3
4,4.5,115,82.5,15.796,3,22.092,3,22.267,3
4,4.5,116,84,18.418,3,24.827,3,26.331,3
4,4.5,117,85.5,20.335,3,26.586,3,28.976,3
4,4.5,118,87,20.683,3,27.53,3,30.059,3
